,Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
3340,6625-UTXEW,1,Female,26,Yes,No,Yes,No,0
3341,6244-BESBM,1,Male,61,No,No,Yes,Yes,1
3342,2612-PHGOX,1,Male,47,No,No,Yes,No,0
3343,8480-PPONV,1,Male,56,No,No,Yes,Yes,3
3344,8780-IHCRN,1,Male,23,Yes,No,Yes,Yes,2
3345,4598-ZADCK,1,Female,34,No,No,No,No,0
3346,1257-SXUXQ,1,Male,20,Yes,No,Yes,Yes,1
3347,7182-OVLBJ,1,Female,32,No,No,Yes,Yes,3
3348,5095-ETBRJ,1,Female,28,Yes,No,Yes,No,0
3349,4821-WQOYN,1,Female,25,Yes,No,Yes,Yes,2
3350,4730-AWNAU,1,Male,59,No,No,Yes,No,0
3351,3452-FLHYD,1,Male,47,No,No,Yes,No,0
3352,9531-NSBMR,1,Female,44,No,No,No,No,0
3353,6260-ONULR,1,Male,55,No,No,No,No,0
3354,4389-UEFCZ,1,Female,25,Yes,No,Yes,No,0
3355,8711-LOBKY,1,Male,50,No,No,Yes,Yes,1
3356,8985-OOPOS,1,Female,54,No,No,No,No,0
3357,8800-ZKRFW,1,Female,62,No,No,Yes,Yes,2
3358,2616-FLVQC,1,Male,42,No,No,No,No,0
3359,9968-FFVVH,1,Male,20,Yes,No,No,No,0
3360,8390-FESFV,1,Female,60,No,No,No,No,0
3361,3022-BEXHZ,1,Male,19,Yes,No,Yes,Yes,1
3362,6248-TKCQV,1,Female,37,No,No,Yes,No,0
3363,6198-ZFIOJ,1,Female,50,No,No,No,No,0
3364,5989-OMNJE,1,Female,42,No,No,Yes,No,0
3365,1291-CUOCY,1,Male,55,No,No,Yes,No,0
3366,9795-SHUHB,1,Female,26,Yes,No,Yes,No,0
3367,3230-IUALN,1,Female,41,No,No,Yes,No,0
3368,0042-RLHYP,1,Female,47,No,No,Yes,Yes,3
3369,4945-RVMTE,1,Female,57,No,No,No,No,0
3370,1866-NXPSP,1,Female,48,No,No,No,No,0
3371,3941-XTSKM,1,Male,32,No,No,Yes,No,0
3372,1661-CZBAU,1,Male,50,No,No,No,No,0
3373,5158-RIVOP,1,Female,32,No,No,Yes,Yes,1
3374,9788-YTFGE,1,Male,47,No,No,No,No,0
3375,9277-JOOMO,1,Female,27,Yes,No,No,No,0
3376,1907-YLNYW,1,Male,47,No,No,No,No,0
3377,8947-YRTDV,1,Male,42,No,No,Yes,Yes,3
3378,3161-ONRWK,1,Male,35,No,No,Yes,No,0
3379,0114-RSRRW,1,Female,21,Yes,No,Yes,No,0
3380,4565-NLZBV,1,Female,33,No,No,Yes,No,0
3381,6682-VCIXC,1,Female,61,No,No,Yes,No,0
3382,6475-VHUIZ,1,Female,47,No,No,Yes,No,0
3383,3910-MRQOY,1,Female,28,Yes,No,Yes,No,0
3384,0661-WCQNQ,1,Male,56,No,No,Yes,No,0
3385,7537-RBWEA,1,Female,19,Yes,No,No,No,0
3386,4656-CAURT,1,Male,57,No,No,No,No,0
3387,0121-SNYRK,1,Male,45,No,No,No,No,0
3388,3733-LSYCE,1,Female,22,Yes,No,Yes,No,0
3389,6265-FRMTQ,1,Male,56,No,No,No,No,0
3390,1371-DWPAZ,1,Female,64,No,No,Yes,No,0
3391,2017-CCBLH,1,Female,55,No,No,No,No,0
3392,7690-KPNCU,1,Male,20,Yes,No,Yes,No,0
3393,0536-BGFMZ,1,Female,27,Yes,No,Yes,No,0
3394,2293-IJWPS,1,Female,39,No,No,Yes,No,0
3395,5469-NUJUR,1,Male,58,No,No,No,No,0
3396,2625-TRCZQ,1,Female,21,Yes,No,Yes,No,0
3397,4102-HLENU,1,Female,51,No,No,Yes,No,0
3398,7266-GSSJX,1,Male,43,No,No,Yes,Yes,2
3399,7722-VJRQD,1,Male,38,No,No,Yes,No,0
3400,7073-QETQY,1,Male,59,No,No,Yes,No,0
3401,5624-RYAMH,1,Female,43,No,No,No,No,0
3402,0196-JTUQI,1,Female,59,No,No,No,No,0
3403,7130-YXBRO,1,Male,28,Yes,No,Yes,No,0
3404,9272-LSVYH,1,Male,23,Yes,No,No,No,0
3405,3084-DOWLE,1,Female,47,No,No,Yes,No,0
3406,1084-MNSMJ,1,Female,63,No,No,Yes,No,0
3407,6250-CGGUN,1,Male,41,No,No,No,No,0
3408,5478-JJVZK,1,Female,38,No,No,No,No,0
3409,7596-IIWYC,1,Female,62,No,No,No,No,0
3410,9793-WECQC,1,Male,53,No,No,No,No,0
3411,4291-HPAXL,1,Male,63,No,No,No,Yes,2
3412,8999-YPYBV,1,Male,63,No,No,Yes,No,0
3413,1839-FBNFR,1,Female,35,No,No,Yes,Yes,1
3414,3071-MVJCD,1,Male,40,No,No,Yes,No,0
3415,1697-BCSHV,1,Female,44,No,No,Yes,Yes,1
3416,0562-KBDVM,1,Female,62,No,No,No,No,0
3417,1131-SUEKT,1,Male,41,No,No,Yes,Yes,1
3418,3717-OEAUQ,1,Male,37,No,No,No,No,0
3419,4538-WNTMJ,1,Female,39,No,No,Yes,No,0
3420,9432-RUVSL,1,Female,43,No,No,No,No,0
3421,8060-HIWJJ,1,Male,35,No,No,No,No,0
3422,7684-XSZIY,1,Male,53,No,No,Yes,Yes,3
3423,9089-UOWJG,1,Female,51,No,No,Yes,Yes,3
3424,8039-ACLPL,1,Female,29,Yes,No,Yes,No,0
3425,9885-AIBVB,1,Male,62,No,No,Yes,No,0
3426,1934-MKPXS,1,Male,21,Yes,No,Yes,No,0
3427,2592-YKDIF,1,Female,47,No,No,No,No,0
3428,2272-JKMSI,1,Female,42,No,No,Yes,Yes,3
3429,8714-CTZJW,1,Female,24,Yes,No,No,No,0
3430,3569-EDBPQ,1,Female,44,No,No,No,No,0
3431,3131-NWVFJ,1,Female,56,No,No,Yes,No,0
3432,7521-YXVZY,1,Male,38,No,No,No,Yes,3
3433,2373-NTKOD,1,Male,40,No,No,No,No,0
3434,1970-KKFWL,1,Female,38,No,No,No,No,0
3435,9337-SRRNI,1,Male,64,No,No,No,Yes,3
3436,0895-UADGO,1,Male,46,No,No,No,No,0
3437,5678-VFNEQ,1,Female,19,Yes,No,Yes,No,0
3438,5977-CKHON,1,Female,59,No,No,Yes,Yes,3
3439,1830-GGFNM,1,Male,35,No,No,Yes,Yes,2
3440,5302-BDJNT,1,Male,27,Yes,No,No,No,0
3441,5223-UZAVK,1,Male,51,No,No,No,No,0
3442,4859-ZSRDZ,1,Female,58,No,No,Yes,No,0
3443,9350-VLHMB,1,Male,38,No,No,Yes,Yes,3
3444,3498-LZGQZ,1,Male,59,No,No,Yes,Yes,3
3445,8785-CJSHH,1,Female,22,Yes,No,Yes,No,0
3446,3870-SPZSI,1,Female,56,No,No,Yes,Yes,2
3447,7560-QRBXH,1,Female,32,No,No,No,No,0
3448,7077-XJMET,1,Male,63,No,No,Yes,No,0
3449,4652-ODEVH,1,Male,43,No,No,Yes,Yes,3
3450,6510-UPNKS,1,Female,21,Yes,No,No,No,0
3451,6718-BDGHG,1,Female,64,No,No,Yes,No,0
3452,9046-DQMTP,1,Male,49,No,No,No,No,0
3453,6439-LAJXL,1,Male,47,No,No,Yes,No,0
3454,1666-JZPZT,1,Male,61,No,No,No,No,0
3455,5777-KJIRB,1,Female,61,No,No,No,No,0
3456,7677-SJJJK,1,Male,26,Yes,No,Yes,No,0
3457,3253-HKOKL,1,Female,31,No,No,Yes,Yes,2
3458,7055-HNEOJ,1,Male,34,No,No,Yes,No,0
3459,5514-YQENT,1,Male,29,Yes,No,No,Yes,3
3460,3211-AAPKX,1,Male,26,Yes,No,No,No,0
3461,8445-DNBAE,1,Male,24,Yes,No,No,Yes,3
3462,2958-NHPPS,1,Male,45,No,No,No,No,0
3463,1735-XMJVH,1,Male,51,No,No,Yes,Yes,3
3464,6890-PFRQX,1,Male,56,No,No,No,No,0
3465,5899-OUVKV,1,Male,56,No,No,No,No,0
3466,8681-ICONS,1,Male,20,Yes,No,Yes,Yes,1
3467,1621-YNCJH,1,Female,54,No,No,Yes,No,0
3468,6362-QHAFM,1,Male,53,No,No,Yes,No,0
3469,3070-BDOQC,1,Female,38,No,No,No,No,0
3470,6234-PFPXL,1,Male,42,No,No,Yes,No,0
3471,9824-QCJPK,1,Male,47,No,No,Yes,No,0
3472,4283-IVYCI,1,Male,40,No,No,No,No,0
3473,1866-OBPNR,1,Male,28,Yes,No,Yes,Yes,1
3474,8205-MQUGY,1,Male,39,No,No,Yes,Yes,3
3475,8970-ANWXO,1,Female,37,No,No,No,No,0
3476,9480-BQJEI,1,Male,35,No,No,No,No,0
3477,6979-TNDEU,1,Female,42,No,No,No,No,0
3478,9777-WJJPR,1,Male,46,No,No,Yes,No,0
3479,9495-SKLKD,1,Male,54,No,No,Yes,Yes,2
3480,5067-DGXLL,1,Male,35,No,No,No,No,0
3481,6281-FKEWS,1,Female,58,No,No,No,No,0
3482,8898-KASCD,1,Male,41,No,No,No,No,0
3483,9242-TKFSV,1,Male,53,No,No,Yes,No,0
3484,0743-HNPFG,1,Female,50,No,No,Yes,No,0
3485,5035-PGZXH,1,Female,49,No,No,No,No,0
3486,8695-WDYEA,1,Male,32,No,No,No,No,0
3487,6543-JXSOO,1,Female,30,No,No,Yes,No,0
3488,8605-ITULD,1,Female,21,Yes,No,No,No,0
3489,6416-YJTTB,1,Male,20,Yes,No,No,No,0
3490,4472-VESGY,1,Female,41,No,No,Yes,Yes,1
3491,3195-TQDZX,1,Male,19,Yes,No,No,No,0
3492,3128-YOVTD,1,Female,29,Yes,No,Yes,Yes,2
3493,7041-TXQJH,1,Female,64,No,No,No,No,0
3494,5014-GSOUQ,1,Male,59,No,No,No,No,0
3495,5724-BIDBU,1,Male,29,Yes,No,Yes,No,0
3496,1769-GRUIK,1,Female,19,Yes,No,No,No,0
3497,8819-WFGGJ,1,Male,42,No,No,Yes,No,0
3498,7427-AUFPY,1,Male,27,Yes,No,No,No,0
3499,7898-PDWQE,1,Male,22,Yes,No,Yes,No,0
3500,9972-EWRJS,1,Female,56,No,No,Yes,Yes,1
3501,9314-IJWSQ,1,Female,46,No,No,Yes,Yes,3
3502,5799-JRCZO,1,Female,48,No,No,No,Yes,1
3503,1921-KYSAY,1,Female,36,No,No,No,No,0
3504,6198-RTPMF,1,Female,46,No,No,Yes,No,0
3505,2924-KHUVI,1,Male,28,Yes,No,Yes,No,0
3506,1925-GMVBW,1,Female,49,No,No,No,No,0
3507,6184-DYUOB,1,Female,28,Yes,No,Yes,No,0
3508,9207-ZPANB,1,Male,42,No,No,No,No,0
3509,9327-QSDED,1,Male,44,No,No,No,No,0
3510,1656-DRSMG,1,Female,40,No,No,No,No,0
3511,3012-VFFMN,1,Female,61,No,No,Yes,Yes,1
3512,2984-AFWNC,1,Female,52,No,No,No,No,0
3513,0640-YJTPY,1,Male,19,Yes,No,Yes,Yes,1
3514,8096-LOIST,1,Female,57,No,No,No,No,0
3515,9764-REAFF,1,Female,60,No,No,Yes,No,0
3516,7107-UBYKY,1,Female,62,No,No,Yes,Yes,1
3517,4881-GQJTW,1,Male,64,No,No,No,No,0
3518,7876-DNYAP,1,Female,29,Yes,No,Yes,Yes,2
3519,2882-WDTBA,1,Male,64,No,No,Yes,No,0
3520,2091-GPPIQ,1,Female,56,No,No,Yes,No,0
3521,5071-FBJFS,1,Female,61,No,No,Yes,Yes,1
3522,2796-UUZZO,1,Male,30,No,No,Yes,Yes,2
3523,2429-AYKKO,1,Male,52,No,No,No,No,0
3524,9798-OPFEM,1,Female,42,No,No,No,No,0
3525,3794-NFNCH,1,Male,53,No,No,Yes,No,0
3526,5193-QLVZB,1,Male,52,No,No,No,No,0
3527,7114-AEOZE,1,Female,53,No,No,No,No,0
3528,5522-NYKPB,1,Male,26,Yes,No,Yes,Yes,3
3529,6518-KZXCB,1,Male,61,No,No,No,No,0
3530,2245-ADZFJ,1,Female,58,No,No,Yes,No,0
3531,7776-QGYJC,1,Female,64,No,No,Yes,Yes,5
3532,9313-QOLTZ,1,Male,31,No,No,No,No,0
3533,4672-FOTSD,1,Male,54,No,No,No,No,0
3534,9818-XQCUV,1,Female,52,No,No,No,No,0
3535,7338-ERIVA,1,Male,40,No,No,No,No,0
3536,8259-NFJTV,1,Female,37,No,No,Yes,Yes,1
3537,6968-GMKPR,1,Female,39,No,No,No,No,0
3538,4751-ERMAN,1,Male,43,No,No,Yes,No,0
3539,1436-ZMJAN,1,Female,62,No,No,Yes,No,0
3540,0799-DDIHE,1,Female,24,Yes,No,Yes,Yes,3
3541,3070-FNFZQ,1,Female,48,No,No,Yes,Yes,1
3542,2812-SFXMJ,1,Male,46,No,No,No,Yes,3
3543,5014-WUQMG,1,Male,23,Yes,No,Yes,Yes,2
3544,5312-TSZVC,1,Female,36,No,No,No,No,0
3545,2782-JEEBU,1,Male,39,No,No,No,No,0
3546,5127-BZENZ,1,Female,62,No,No,Yes,No,0
3547,2720-FVBQP,1,Female,28,Yes,No,Yes,Yes,1
3548,4522-XRWWI,1,Male,30,No,No,Yes,No,0
3549,3766-EJLFL,1,Female,55,No,No,Yes,Yes,3
3550,5939-SXWHM,1,Male,59,No,No,Yes,Yes,3
3551,7643-RCHXS,1,Female,31,No,No,Yes,Yes,3
3552,8246-SHFGA,1,Male,24,Yes,No,No,No,0
3553,0620-XEFWH,1,Male,41,No,No,Yes,Yes,1
3554,6485-QXWWE,1,Female,51,No,No,No,Yes,3
3555,7321-VGNKU,1,Female,45,No,No,Yes,No,0
3556,5327-CNLUQ,1,Male,33,No,No,Yes,No,0
3557,7552-KEYGT,1,Male,53,No,No,Yes,No,0
3558,5816-JMLGY,1,Female,28,Yes,No,Yes,No,0
3559,2927-QRRQV,1,Male,44,No,No,Yes,No,0
3560,6265-SXWBU,1,Male,35,No,No,Yes,Yes,2
3561,7941-RCJOW,1,Male,34,No,No,No,No,0
3562,2387-KDZQY,1,Male,46,No,No,No,No,0
3563,3584-WKTTW,1,Male,23,Yes,No,Yes,No,0
3564,3399-BMLVW,1,Male,40,No,No,Yes,No,0
3565,1971-DTCZB,1,Female,52,No,No,Yes,No,0
3566,3374-PZLXD,1,Male,31,No,No,No,No,0
3567,3813-DHBBB,1,Male,39,No,No,Yes,No,0
3568,2812-REYAT,1,Female,56,No,No,Yes,No,0
3569,6518-PPLMZ,1,Male,38,No,No,Yes,Yes,3
3570,4939-KYYPY,1,Male,55,No,No,No,No,0
3571,5930-GBIWP,1,Male,46,No,No,No,No,0
3572,6022-KOUQO,1,Female,51,No,No,Yes,Yes,2
3573,2361-UPSND,1,Female,45,No,No,Yes,No,0
3574,6035-RIIOM,1,Female,39,No,No,No,No,0
3575,9504-DSHWM,1,Male,53,No,No,No,No,0
3576,5035-BVCXS,1,Male,20,Yes,No,No,No,0
3577,3533-UVMOM,1,Male,56,No,No,Yes,No,0
3578,1478-VPOAD,1,Female,39,No,No,No,No,0
3579,9995-HOTOH,1,Male,36,No,No,Yes,No,0
3580,2988-PLAHS,1,Female,58,No,No,No,No,0
3581,1371-OJCEK,1,Female,25,Yes,No,No,No,0
3582,4999-IEZLT,1,Male,45,No,No,No,No,0
3583,8883-ANODQ,1,Female,44,No,No,Yes,Yes,1
3584,2351-RRBUE,1,Female,20,Yes,No,Yes,No,0
3585,5980-BDHPY,1,Male,48,No,No,Yes,No,0
3586,1498-DQNRX,1,Female,46,No,No,Yes,No,0
3587,9469-WEJBT,1,Male,56,No,No,Yes,No,0
3588,2581-VKIRT,1,Female,57,No,No,Yes,No,0
3589,2851-MMUTZ,1,Female,29,Yes,No,No,No,0
3590,3307-TLCUD,1,Male,36,No,No,Yes,No,0
3591,6625-FLENO,1,Male,31,No,No,Yes,No,0
3592,2967-MXRAV,1,Male,29,Yes,No,Yes,No,0
3593,8189-HBVRW,1,Female,50,No,No,No,No,0
3594,4163-KIUHY,1,Male,21,Yes,No,No,No,0
3595,3500-NSDOA,1,Male,35,No,No,Yes,No,0
3596,1171-TYKUR,1,Male,20,Yes,No,Yes,No,0
3597,1219-NNDDO,1,Female,51,No,No,No,No,0
3598,8388-DMKAE,1,Female,41,No,No,No,No,0
3599,4403-BWPAY,1,Male,40,No,No,No,No,0
3600,9659-QEQSY,1,Female,26,Yes,No,No,No,0
3601,5405-ZMYXQ,1,Female,21,Yes,No,No,No,0
3602,1442-OKRJE,1,Male,40,No,No,Yes,Yes,2
3603,4737-AQCPU,1,Male,39,No,No,Yes,No,0
3604,2808-CHTDM,1,Female,47,No,No,Yes,Yes,2
3605,0793-TWELN,1,Female,27,Yes,No,No,No,0
3606,3283-WCWXT,1,Male,58,No,No,Yes,Yes,3
3607,5451-MHQOF,1,Male,64,No,No,Yes,No,0
3608,4836-WNFNO,1,Female,56,No,No,Yes,No,0
3609,9225-BZLNZ,1,Male,64,No,No,Yes,No,0
3610,0354-VXMJC,1,Male,60,No,No,Yes,Yes,3
3611,4422-QVIJA,1,Female,52,No,No,No,Yes,1
3612,8332-OSJDW,1,Male,54,No,No,Yes,No,0
3613,4735-BJKOU,1,Female,33,No,No,No,No,0
3614,0274-JKUJR,1,Male,21,Yes,No,Yes,Yes,2
3615,5740-YHGTW,1,Male,62,No,No,Yes,Yes,3
3616,8917-SZTTJ,1,Male,31,No,No,Yes,Yes,1
3617,1696-MZVAU,1,Male,27,Yes,No,Yes,No,0
3618,7359-WWYJV,1,Male,53,No,No,Yes,No,0
3619,4906-ZHGPK,1,Male,49,No,No,Yes,No,0
3620,3795-GWTRD,1,Female,58,No,No,Yes,No,0
3621,1298-PHBTI,1,Male,40,No,No,Yes,Yes,3
3622,6223-DHJGV,1,Female,56,No,No,No,No,0
3623,6961-MJKBO,1,Male,27,Yes,No,No,No,0
3624,8158-WPEZG,1,Male,20,Yes,No,No,No,0
3625,0727-BNRLG,1,Male,41,No,No,No,No,0
3626,6435-SRWBJ,1,Female,21,Yes,No,No,No,0
3627,9964-WBQDJ,1,Female,19,Yes,No,Yes,No,0
3628,6303-KFWSL,1,Female,28,Yes,No,No,No,0
3629,1702-CCFNJ,1,Male,39,No,No,Yes,No,0
3630,8932-CZHRQ,1,Male,40,No,No,No,No,0
3631,0386-CWRGM,1,Female,61,No,No,Yes,Yes,1
3632,5515-RUGKN,1,Male,63,No,No,No,No,0
3633,0404-AHASP,1,Male,23,Yes,No,Yes,No,0
3634,7279-NMVJC,1,Female,38,No,No,No,No,0
3635,2081-VEYEH,1,Male,42,No,No,No,No,0
3636,9060-HJJRW,1,Female,52,No,No,No,No,0
3637,2587-YNLES,1,Female,52,No,No,Yes,Yes,1
3638,7398-SKNQZ,1,Female,51,No,No,Yes,No,0
3639,1958-RNRKS,1,Male,62,No,No,Yes,No,0
3640,5136-RGMZO,1,Male,39,No,No,No,No,0
3641,8345-MVDYC,1,Female,57,No,No,No,No,0
3642,8226-BXGES,1,Male,30,No,No,Yes,No,0
3643,1015-OWJKI,1,Male,46,No,No,No,No,0
3644,2040-XBAVJ,1,Male,51,No,No,Yes,Yes,1
3645,8887-IPQNC,1,Female,61,No,No,Yes,No,0
3646,8646-JCOMS,1,Female,43,No,No,Yes,No,0
3647,1222-KJNZD,1,Male,61,No,No,Yes,Yes,1
3648,0106-GHRQR,1,Male,24,Yes,No,No,No,0
3649,3768-VHXQO,1,Male,19,Yes,No,Yes,No,0
3650,8952-WCVCD,1,Female,45,No,No,Yes,No,0
3651,2418-TPEUN,1,Female,58,No,No,Yes,Yes,1
3652,3963-RYFNS,1,Female,25,Yes,No,No,No,0
3653,8540-ZQGEA,1,Female,58,No,No,Yes,No,0
3654,4137-JOPHL,1,Female,63,No,No,No,No,0
3655,7801-CEDNV,1,Male,33,No,No,Yes,No,0
3656,3658-QQJYD,1,Male,56,No,No,No,No,0
3657,1803-BGNBD,1,Female,59,No,No,No,No,0
3658,6950-TWMYB,1,Male,31,No,No,Yes,Yes,8
3659,5848-FHRFC,1,Female,49,No,No,No,No,0
3660,2243-FNMMI,1,Male,20,Yes,No,No,No,0
3661,2511-MORQY,1,Male,46,No,No,Yes,No,0
3662,5356-KZCKT,1,Male,42,No,No,No,No,0
3663,9470-XCCEM,1,Male,41,No,No,Yes,Yes,3
3664,6519-CFDBX,1,Female,31,No,No,No,No,0
3665,3902-MIVLE,1,Male,35,No,No,Yes,No,0
3666,0409-WTMPL,1,Female,35,No,No,Yes,No,0
3667,8763-KIAFH,1,Female,37,No,No,Yes,No,0
3668,3669-WHAFY,1,Female,57,No,No,Yes,No,0
3669,3055-VTCGS,1,Female,35,No,No,No,No,0
3670,3144-KMTWZ,1,Male,40,No,No,Yes,No,0
3671,2007-QVGAW,1,Female,51,No,No,Yes,Yes,1
3672,5207-PLSTK,1,Male,32,No,No,Yes,Yes,2
3673,2155-AMQRX,1,Female,37,No,No,No,No,0
3674,6181-AXXYF,1,Male,54,No,No,Yes,Yes,2
3675,5091-HFAZW,1,Female,36,No,No,No,No,0
3676,1568-LJSZU,1,Male,39,No,No,Yes,No,0
3677,7416-CKTEP,1,Female,54,No,No,Yes,No,0
3678,2586-CWXVV,1,Male,45,No,No,Yes,No,0
3679,2348-KCJLT,1,Female,60,No,No,Yes,No,0
3680,8401-EMUWF,1,Male,64,No,No,Yes,Yes,1
3681,4193-IBKSW,1,Male,27,Yes,No,Yes,Yes,1
3682,5377-NDTOU,1,Female,26,Yes,No,Yes,No,0
3683,2474-LCNUE,1,Female,20,Yes,No,Yes,No,0
3684,0839-QNXME,1,Female,35,No,No,No,No,0
3685,3506-OVLKD,1,Male,40,No,No,No,No,0
3686,6650-VJONK,1,Male,54,No,No,No,No,0
3687,2178-PMGCJ,1,Male,22,Yes,No,No,No,0
3688,7492-TAFJD,1,Male,26,Yes,No,Yes,No,0
3689,2773-MADBQ,1,Female,46,No,No,No,No,0
3690,6016-LVTJQ,1,Female,39,No,No,Yes,Yes,1
3691,7860-KSUGX,1,Male,25,Yes,No,Yes,No,0
3692,8966-KZXXA,1,Male,48,No,No,Yes,Yes,1
3693,5149-QYTTU,1,Female,35,No,No,Yes,Yes,1
3694,2085-BOJKI,1,Male,33,No,No,Yes,No,0
3695,0817-HSUSE,1,Male,26,Yes,No,No,No,0
3696,5442-PPTJY,1,Male,44,No,No,Yes,Yes,3
3697,1927-QEWMY,1,Female,51,No,No,Yes,No,0
3698,1663-MHLHE,1,Male,33,No,No,No,No,0
3699,4450-MDZFX,1,Male,50,No,No,Yes,Yes,4
3700,6701-DHKWQ,1,Female,38,No,No,Yes,No,0
3701,7554-AKDQF,1,Female,27,Yes,No,Yes,No,0
3702,0794-YVSGE,1,Male,29,Yes,No,Yes,Yes,1
3703,5423-BHIXO,1,Female,42,No,No,No,No,0
3704,6908-VVYHM,1,Male,52,No,No,Yes,No,0
3705,2959-EEXWB,1,Female,54,No,No,Yes,Yes,2
3706,1839-UMACK,1,Male,20,Yes,No,No,No,0
3707,3030-YDNRM,1,Male,64,No,No,No,No,0
3708,7321-KKSDU,1,Male,38,No,No,No,Yes,2
3709,8286-AFUYI,1,Male,33,No,No,No,No,0
3710,8356-WUAOJ,1,Female,25,Yes,No,Yes,No,0
3711,9350-ZXYJC,1,Female,24,Yes,No,No,No,0
3712,8958-JPTRR,1,Female,23,Yes,No,Yes,No,0
3713,6959-GQEGV,1,Male,61,No,No,No,No,0
3714,3173-WSSUE,1,Female,22,Yes,No,Yes,Yes,2
3715,1265-HVPZB,1,Male,49,No,No,Yes,No,0
3716,4115-UMJFQ,1,Male,37,No,No,No,No,0
3717,7369-TRPFD,1,Male,62,No,No,No,No,0
3718,1098-KFQEC,1,Female,24,Yes,No,Yes,Yes,2
3719,7190-XHTWJ,1,Female,48,No,No,No,No,0
3720,5296-BFCYD,1,Male,35,No,No,Yes,Yes,2
3721,9359-JANWS,1,Female,22,Yes,No,Yes,No,0
3722,3279-DYZQM,1,Male,21,Yes,No,Yes,Yes,3
3723,9575-IWCAZ,1,Male,37,No,No,Yes,No,0
3724,7940-UQQUG,1,Female,42,No,No,Yes,Yes,2
3725,3961-SXAXY,1,Male,49,No,No,No,No,0
3726,7010-BRBUU,1,Male,48,No,No,Yes,Yes,1
3727,3566-HJGPK,1,Male,50,No,No,No,No,0
3728,3062-ICYZQ,1,Female,41,No,No,Yes,Yes,3
3729,9938-PRCVK,1,Female,45,No,No,Yes,Yes,1
3730,0973-KYVNF,1,Female,59,No,No,Yes,No,0
3731,5129-HHMZC,1,Female,64,No,No,Yes,No,0
3732,9637-CDTKZ,1,Male,64,No,No,Yes,No,0
3733,3946-JEWRQ,1,Male,21,Yes,No,Yes,No,0
3734,7873-CVMAW,1,Male,61,No,No,No,No,0
3735,0463-WZZKO,1,Male,23,Yes,No,No,No,0
3736,4524-QCSSM,1,Male,39,No,No,No,No,0
3737,5832-EXGTT,1,Male,28,Yes,No,Yes,Yes,3
3738,2039-JONDJ,1,Male,50,No,No,No,No,0
3739,7217-JYHOQ,1,Male,30,No,No,Yes,Yes,2
3740,6695-FRVEC,1,Male,60,No,No,Yes,No,0
3741,9894-QMIMJ,1,Female,55,No,No,No,No,0
3742,8069-YQQAJ,1,Male,63,No,No,No,No,0
3743,3466-WAESX,1,Male,46,No,No,No,Yes,2
3744,9281-PKKZE,1,Female,47,No,No,Yes,No,0
3745,3638-VBZTA,1,Male,62,No,No,No,No,0
3746,7459-IMVYU,1,Male,51,No,No,No,No,0
3747,8563-OYMQY,1,Male,49,No,No,No,No,0
3748,0754-EEBDC,1,Male,25,Yes,No,Yes,Yes,1
3749,5777-ZPQNC,1,Female,35,No,No,No,No,0
3750,1951-IEYXM,1,Male,57,No,No,Yes,No,0
3751,3318-NMQXL,1,Male,58,No,No,No,No,0
3752,1022-RKXDR,1,Female,38,No,No,No,No,0
3753,2361-FJWNO,1,Male,55,No,No,No,No,0
3754,2272-UOINI,1,Female,44,No,No,No,No,0
3755,8232-UTFOZ,1,Male,24,Yes,No,No,No,0
3756,3750-YHRYO,1,Male,64,No,No,Yes,No,0
3757,6637-KYRCV,1,Female,22,Yes,No,Yes,Yes,1
3758,5668-MEISB,1,Female,57,No,No,Yes,Yes,1
3759,0129-QMPDR,1,Male,64,No,No,Yes,No,0
3760,7188-CBBBA,1,Female,59,No,No,No,No,0
3761,5356-CSVSQ,1,Female,20,Yes,No,No,No,0
3762,3221-CJMSG,1,Male,45,No,No,No,No,0
3763,2801-NISEI,1,Male,28,Yes,No,No,No,0
3764,4623-ZKHLY,1,Male,43,No,No,Yes,No,0
3765,6732-VAILE,1,Male,33,No,No,Yes,No,0
3766,8201-AAXCB,1,Male,55,No,No,Yes,Yes,3
3767,7696-CFTAT,1,Male,24,Yes,No,Yes,Yes,3
3768,2123-VSCOT,1,Female,39,No,No,Yes,No,0
3769,2018-QKYGT,1,Male,19,Yes,No,Yes,Yes,3
3770,2792-VPPET,1,Male,28,Yes,No,No,No,0
3771,7409-JURKQ,1,Female,29,Yes,No,Yes,No,0
3772,3247-MHJKM,1,Male,27,Yes,No,No,No,0
3773,1964-SVLEA,1,Male,59,No,No,No,No,0
3774,7297-DVYGA,1,Female,61,No,No,No,No,0
3775,2239-CGBUZ,1,Female,56,No,No,Yes,No,0
3776,0854-UYHZD,1,Female,21,Yes,No,Yes,Yes,3
3777,7243-LCGGZ,1,Female,28,Yes,No,No,No,0
3778,8267-KFGYD,1,Male,53,No,No,No,Yes,1
3779,4890-VMUAV,1,Male,46,No,No,No,No,0
3780,9261-WDCAF,1,Male,64,No,No,No,No,0
3781,3764-MNMOI,1,Male,49,No,No,No,No,0
3782,7442-YGZFK,1,Male,31,No,No,No,No,0
3783,8229-BUJHX,1,Female,60,No,No,Yes,Yes,1
3784,7449-HVPIV,1,Male,38,No,No,Yes,Yes,3
3785,5504-WSIUR,1,Female,38,No,No,No,No,0
3786,8466-PZBLH,1,Male,32,No,No,Yes,Yes,3
