Unnamed: 0,Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Location ID,City,Zip Code,Lat Long,Latitude,Longitude,Service ID,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Status ID,Satisfaction Score,Churn Value,Churn Score,CLTV,LoyaltyID,Partner,Tenure,Monthly Charges,Churn,Country_United States,State_California,Quarter_Q3,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Customer Status_Churned,Customer Status_Joined,Customer Status_Stayed,Churn Category_Attitude,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_Other,Churn Category_Price,Churn Reason_Attitude of service provider,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_Poor expertise of online support,Churn Reason_Poor expertise of phone support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes
5044,4979-HPRFL,1,1,54,0,0,1,1,2,TALNTL2887,Garden Grove,92841,"33.786738, -117.982564",33.786738,-117.982564,ENNTHNELD1891,1,1,56,1,37.67,1,0,0,0,0,0,0,0,0,0,0,0,24.15,1402.25,29.41,0,2109.52,3482.3599999999997,MNILBQ4365,4,0,21,5137,566939,1,56,24.15,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2815,4980-URKXC,1,1,26,1,0,1,0,0,LBMUTL9421,Fort Irwin,92310,"35.349241, -116.770281",35.349241,-116.770281,SHJIQHBRW4918,1,1,36,1,12.61,0,0,0,0,0,0,0,0,0,0,0,0,20.85,720.05,0.0,0,453.96,1174.01,TTVDMY2122,4,0,78,5744,272848,1,36,20.85,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4026,4981-FLTMF,1,0,35,0,0,1,1,1,HINWHQ4418,Springville,93265,"36.245926, -118.693138",36.245926,-118.693138,CRIHKKRSB7184,1,3,57,1,1.54,1,1,15,1,1,0,1,0,0,0,1,0,65.2,3687.85,0.0,0,87.78,3775.63,PEBWWG5513,3,0,76,4491,299291,1,57,65.2,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6176,4983-CCWMC,1,1,43,0,0,0,0,0,OTBICE1876,Creston,93432,"35.480896, -120.469476",35.480896,-120.469476,AJJWYQZQG7242,0,0,3,1,28.97,0,1,16,0,0,0,0,0,0,0,0,1,69.6,207.4,0.0,20,86.91,314.31,SSCXVO7838,4,0,39,5487,670430,0,3,69.6,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2749,4983-CLMLV,1,0,30,0,0,1,0,0,FTQLUF4568,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,DPKYIHXYJ5581,0,0,52,1,44.34,1,1,71,0,1,0,1,1,1,1,1,1,102.7,5138.1,0.0,0,2305.6800000000003,7443.780000000001,OLECFX1881,3,0,63,4044,311526,1,52,102.7,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4233,4986-MXSFP,1,0,40,0,0,0,0,0,NQLCMG2721,San Leandro,94579,"37.687264, -122.15728",37.687264,-122.15728,RLFTFZIQX6424,0,0,2,1,43.27,0,0,0,0,0,0,0,0,0,0,0,1,20.0,40.9,0.0,0,86.54,127.44,JONXXX6533,4,0,39,2237,205763,0,2,20.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6073,4987-GQWPO,1,1,48,0,0,0,0,0,PCISSP1399,Huntington Beach,92647,"33.723579, -118.005441",33.723579,-118.005441,UUKOKDTIH1522,0,0,17,0,0.0,0,1,11,0,0,0,0,0,0,0,1,0,25.1,382.8,0.0,0,0.0,382.8,EOEVYG6487,4,0,33,4580,674552,0,17,25.1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
225,4988-IQIGL,1,1,80,0,1,0,0,0,ZPLXEZ2949,Canoga Park,91304,"34.224377, -118.632656",34.224377,-118.632656,VBRCXNLBZ9831,0,0,1,1,28.49,1,1,18,0,0,0,0,0,0,0,1,1,75.35,75.35,0.0,0,28.49,103.84,JJVSZW5217,3,1,92,4403,939904,0,1,75.35,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1113,4989-LIXVT,1,1,66,0,1,0,0,0,DYBRQG9489,Santa Monica,90404,"34.026334, -118.474222",34.026334,-118.474222,JXFFDJBPH7881,0,0,68,1,19.67,1,1,28,0,1,1,0,0,1,0,1,1,95.9,6503.2,0.0,0,1337.5600000000002,7840.76,PKNTIS1719,3,0,68,5080,142745,0,68,95.9,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6779,4990-ALDGW,1,1,37,0,0,0,0,0,IXFBSD4754,Los Angeles,90033,"34.050198, -118.210946",34.050198,-118.210946,LHQVEICRW9465,0,0,57,1,38.73,0,0,0,0,0,0,0,0,0,0,0,0,20.75,1118.8,0.0,0,2207.6099999999997,3326.41,FVELSH1518,3,0,60,6271,339280,0,57,20.75,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3041,4992-LTJNE,1,1,40,0,0,1,0,0,ZZNQDT4121,Cantua Creek,93608,"36.488056, -120.407691",36.488056,-120.407691,CYGFFLLEI3985,1,5,72,1,24.24,1,1,27,1,0,0,0,0,0,0,1,0,55.3,3983.6,0.0,0,1745.28,5728.88,QNKBAD3638,4,0,64,6259,106477,1,72,55.3,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4919,4993-JCRGJ,1,1,62,0,0,0,0,0,FAPIXA9191,Holtville,92250,"32.811001, -115.152865",32.811001,-115.152865,CHNOBNOVV9237,0,0,26,1,37.69,1,1,30,0,0,1,1,0,0,0,1,1,84.3,2281.6,0.0,0,979.94,3261.54,OPGYTC4522,5,0,66,5471,496357,0,26,84.3,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5700,4994-OBRSZ,1,1,24,1,0,0,1,3,OJESTP6855,Weed,96094,"41.465121, -122.380947",41.465121,-122.380947,WJUDVGGHK2547,0,0,14,1,36.73,0,1,52,1,1,1,1,0,1,1,1,0,76.1,1054.8,0.0,0,514.2199999999999,1569.02,EYWIDQ2375,3,0,33,2045,195334,0,14,76.1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6024,4998-IKFSE,1,0,27,1,0,0,0,0,YWGKXX1938,Phelan,92371,"34.441123, -117.537886",34.441123,-117.537886,HRXPBAMRF4481,0,0,30,1,34.49,1,1,59,0,0,1,0,1,1,1,0,0,100.45,3096.9,0.0,80,1034.7,4211.6,JKBGPY9356,5,0,32,3936,431181,0,30,100.45,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3582,4999-IEZLT,1,1,45,0,0,0,0,0,VFNCBE8962,Susanville,96130,"40.559177, -120.612113",40.559177,-120.612113,TSAYTZMEO2228,0,0,66,0,0.0,0,1,15,0,0,0,1,0,0,0,1,0,29.45,1983.15,0.0,0,0.0,1983.15,YCYJGD4247,3,0,55,5112,701850,0,66,29.45,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3160,5002-GCQFH,1,1,30,0,0,1,0,0,WMVOME1697,Hercules,94547,"37.991259, -122.214945",37.991259,-122.214945,KBDXBFCNS6576,1,1,49,1,47.17,1,1,26,1,1,0,0,1,0,0,0,1,93.85,4733.1,0.0,30,2311.33,7074.43,QERCFH7977,3,0,62,5698,257494,1,49,93.85,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6550,5003-OKNNK,1,0,44,0,0,1,1,3,DCXPPW1374,Hoopa,95546,"41.163637, -123.704841",41.163637,-123.704841,COSMQTEXB6525,1,10,15,1,46.64,0,0,0,0,0,0,0,0,0,0,0,0,20.35,335.95,0.0,0,699.6,1035.55,JJVSBO9887,3,0,68,3205,960337,1,15,20.35,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3941,5003-XZWWO,1,1,32,0,0,1,0,0,TMCANC5372,Capistrano Beach,92624,"33.458754, -117.665104",33.458754,-117.665104,VEWBJUDJC9479,1,4,71,1,15.12,1,1,30,0,1,1,1,1,1,1,1,0,84.2,5956.85,0.0,0,1073.52,7030.370000000001,KMFJVH8744,4,0,33,4753,434896,1,71,84.2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5439,5006-MXVRN,1,0,23,1,0,0,0,0,BDFWZY6862,Keyes,95328,"37.555631, -120.911653",37.555631,-120.911653,XPEQBZDLO5971,0,0,39,1,29.79,0,0,0,0,0,0,0,0,0,0,0,0,20.7,762.45,0.0,0,1161.81,1924.26,SBGCFM6545,4,0,45,3733,991722,0,39,20.7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6473,5010-IPEAQ,1,0,29,1,0,1,1,2,ZCMZPS2157,Escalon,95320,"37.818543, -121.006907",37.818543,-121.006907,STGDQRUUO2564,1,2,67,0,0.0,0,1,51,1,1,1,1,1,0,0,1,0,54.2,3623.95,0.0,0,0.0,3623.95,ZKGWYM3659,3,0,58,5261,726579,1,67,54.2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6723,5012-YSPJJ,1,1,20,1,0,1,1,1,AKJQQK5467,Nubieber,96068,"41.082472, -121.195215",41.082472,-121.195215,IGGDIEJCV6972,1,6,31,1,25.04,0,1,71,0,0,1,1,0,0,0,1,0,54.35,1647.0,0.0,0,776.24,2423.24,APHHNH4873,3,0,41,3615,616920,1,31,54.35,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1694,5013-SBUIH,1,0,63,0,0,0,0,0,VLHTBP1464,Stockton,95202,"37.959706, -121.287669",37.959706,-121.287669,CSCDPELZT8533,0,0,50,1,27.7,1,1,28,1,1,0,1,1,1,1,1,1,109.65,5551.15,0.0,0,1385.0,6936.15,FZGUTU6538,1,1,84,5855,123541,0,50,109.65,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3494,5014-GSOUQ,1,1,59,0,0,0,0,0,MMDKRY9297,Grass Valley,95945,"39.194539, -120.988066",39.194539,-120.988066,PGDYFCVUY2553,0,0,13,1,18.73,0,0,0,0,0,0,0,0,0,0,0,0,19.95,243.65,0.0,0,243.49,487.14,GTUZPY2874,4,0,63,2884,501131,0,13,19.95,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3543,5014-WUQMG,1,1,23,1,0,1,1,2,LJFJOD5954,Hornbrook,96044,"41.962127, -122.527696",41.962127,-122.527696,THRDEIFML9459,1,1,47,1,15.59,0,1,52,1,1,1,0,0,1,1,1,1,96.1,4391.45,0.0,0,732.73,5124.18,FMFHQX7291,3,0,68,5793,783300,1,47,96.1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1791,5016-ETTFF,1,1,46,0,0,0,0,0,LBKZYE6832,Los Angeles,90016,"34.028331, -118.354338",34.028331,-118.354338,EGURLZWTG4783,0,0,10,0,0.0,0,1,30,0,0,1,0,0,0,0,0,0,29.5,255.25,0.0,40,0.0,295.25,EBLEJP6646,3,1,69,3797,143056,0,10,29.5,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2941,5016-IBERQ,1,1,28,1,0,1,0,0,YBYKXW6799,Simi Valley,93063,"34.296813, -118.685703",34.296813,-118.685703,WJAOCETGW9318,1,1,23,1,18.05,1,1,51,0,1,1,0,0,0,0,1,0,84.25,1968.1,8.3,0,415.15,2374.95,ODKTXG7927,4,0,33,2781,206424,1,23,84.25,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5265,5016-LIPDW,1,1,45,0,0,1,1,2,ULGEJF1662,Stanford,94305,"37.424342, -122.165641",37.424342,-122.165641,DPDGHYTDJ4136,1,1,57,1,41.56,0,0,0,0,0,0,0,0,0,0,0,0,19.4,1061.6,0.0,0,2368.92,3430.52,HNDXES6422,5,0,53,4194,161229,1,57,19.4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5346,5018-GWURO,1,0,25,1,0,1,0,0,FBSXBL8961,Novato,94949,"38.067204, -122.524004",38.067204,-122.524004,JDDQWPXVZ4821,1,9,56,1,42.81,1,1,51,0,0,0,0,1,0,0,1,1,85.6,4902.8,0.0,0,2397.36,7300.16,MGDEQK1988,4,0,20,6483,765655,1,56,85.6,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5891,5018-HEKFO,1,0,51,0,0,0,0,0,WTWICS3958,Rowland Heights,91748,"33.976753, -117.897367",33.976753,-117.897367,IULZQSFQP1683,0,0,10,1,17.01,1,0,0,0,0,0,0,0,0,0,0,1,24.5,270.15,0.0,0,170.10000000000002,440.25,GUQMNE9935,3,0,78,5594,955448,0,10,24.5,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5792,5018-LXQQG,1,0,47,0,0,1,1,2,SETQXD5322,Torrance,90505,"33.807882, -118.347957",33.807882,-118.347957,DUXPPIHJX5119,1,1,30,1,16.48,0,1,17,1,0,0,1,0,1,1,1,0,66.3,1923.5,0.0,0,494.4,2417.9,KDBWUZ4257,3,0,80,4631,840607,1,30,66.3,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
803,5019-GQVCR,1,1,74,0,1,0,0,0,CVZEQO6468,Westlake Village,91361,"34.130992, -118.894673",34.130992,-118.894673,TVHOBUQLV2587,0,0,43,1,8.81,1,1,7,0,0,0,0,1,0,0,1,1,84.85,3645.6,0.0,0,378.83,4024.43,EMBUZA4826,4,0,56,4556,803940,0,43,84.85,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
21,5020-ZSTTY,1,0,70,0,1,0,0,0,XGSMIZ5526,San Diego,92122,"32.85723, -117.209761",32.85723,-117.209774,XNJUYZUTW5958,0,0,54,1,12.08,1,1,5,1,1,0,1,1,1,1,1,0,82.45,4350.1,0.0,0,652.32,5002.42,DHXVBL4276,1,1,83,4149,151399,0,54,82.45,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6580,5022-JNQEQ,1,0,39,0,0,1,1,1,YFALOI8386,Esparto,95627,"38.834469, -122.127193",38.834469,-122.127193,QGYTVLDSJ3833,1,10,9,1,8.1,0,1,20,0,0,0,1,0,0,0,1,1,75.85,647.5,0.0,0,72.89999999999999,720.4,MSERLG6251,5,0,51,4843,113363,1,9,75.85,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6906,5022-KVDQT,1,1,20,1,0,0,0,0,PXZWXO7472,Woodland Hills,91364,"34.153733, -118.593408",34.153733,-118.593408,JIIWEJIAT5248,0,0,27,1,25.51,1,1,69,0,0,1,0,0,0,0,0,1,81.3,2272.8,29.93,130,688.7700000000001,3061.6400000000003,QDQUOB8659,5,0,72,5158,269310,0,27,81.3,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6394,5025-GOOKI,1,0,46,0,0,0,0,0,INEXHV6769,San Geronimo,94963,"38.00474, -122.663717",38.00474,-122.663717,PEYRGEQXZ4324,0,0,20,1,33.86,0,0,0,0,0,0,0,0,0,0,0,1,18.9,347.65,0.0,0,677.2,1024.85,VQRHEJ5968,5,0,51,4277,116590,0,20,18.9,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1704,5027-QPKTE,1,1,39,0,0,1,0,0,EWOEVS4361,Modesto,95350,"37.671806, -121.007575",37.671806,-121.007575,SEYXHSKRL3889,1,1,7,1,14.75,0,1,28,0,0,0,0,0,0,0,0,1,69.35,451.1,0.0,10,103.25,564.35,UJLSDQ7487,1,1,82,4292,820034,1,7,69.35,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1397,5027-XWQHA,1,1,35,0,0,0,0,0,UUNDPV2945,Ukiah,95482,"39.134075, -123.23422",39.134075,-123.23422,UFBBKEZPR6217,0,0,6,1,41.16,0,1,10,0,0,0,0,0,0,0,0,0,44.75,270.95,0.0,10,246.96,527.91,OWMLLQ7211,2,1,78,2087,494899,0,6,44.75,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2742,5027-YOCXN,1,1,23,1,0,1,0,0,QZXNHZ1384,Cardiff By The Sea,92007,"33.015866, -117.272254",33.015866,-117.272254,XEZVRHQMP2694,1,6,51,1,26.73,1,1,41,1,1,0,1,1,1,1,1,0,110.05,5686.4,20.28,0,1363.23,7029.35,JYWKOI9653,3,0,56,5604,961730,1,51,110.05,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1658,5028-GZLDO,1,1,21,1,0,0,0,0,AGOXBP5496,Moraga,94556,"37.827946, -122.107185",37.827946,-122.107185,EEAYGELRA9315,0,0,2,1,36.06,0,1,85,0,0,0,0,0,0,0,1,0,70.7,140.7,0.0,0,72.12,212.82,WBGNVR3577,1,1,96,5317,392785,0,2,70.7,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
373,5028-HTLJB,1,1,69,0,1,0,0,0,IPCQUU5195,New Cuyama,93254,"34.956577, -119.750142",34.956577,-119.750142,UQBCYBLQP2251,0,0,1,1,19.87,0,0,0,0,0,0,0,0,0,0,0,0,20.05,20.05,0.0,0,19.87,39.92,YOACUF5966,1,1,91,3491,738655,0,1,20.05,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
5531,5032-MIYKT,1,0,19,1,0,0,0,0,MDPMYC6392,Weott,95571,"40.310119, -123.909449",40.310119,-123.909449,WKKRERFUS7971,0,0,1,1,38.81,0,1,52,0,0,0,0,0,0,1,1,1,70.7,70.7,0.0,0,38.81,109.51,NPJKBF8126,3,0,28,4056,949777,0,1,70.7,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5968,5032-USPKF,1,0,57,0,0,0,0,0,ZCKEMW2616,Indio,92203,"33.752938, -116.230055",33.752938,-116.230055,HQROGSHFJ5339,0,0,38,1,25.11,1,1,13,1,1,1,0,1,1,1,1,0,84.1,3187.65,0.0,0,954.18,4141.83,VFBHGE4889,3,0,78,2604,819787,0,38,84.1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3576,5035-BVCXS,1,1,20,1,0,0,0,0,XFXZDF2135,Loyalton,96118,"39.637471, -120.226338",39.637471,-120.226338,IOAWBMATE5713,0,0,11,1,13.55,0,1,27,0,1,0,0,0,0,0,1,1,75.9,866.4,0.0,0,149.05,1015.45,ARNVAW1443,4,0,70,4278,574492,0,11,75.9,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3485,5035-PGZXH,1,0,49,0,0,0,0,0,JMCILQ3137,Chico,95926,"39.745712, -121.84333",39.745712,-121.84333,AZRFGPKPS7321,0,0,56,1,32.43,1,1,2,0,1,1,0,1,1,1,0,1,106.8,5914.4,0.0,30,1816.08,7760.48,WXIPOZ3547,3,0,49,6161,799657,0,56,106.8,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4535,5038-ETMLM,1,0,35,0,0,1,0,0,PLETJE5354,Sacramento,95823,"38.475465, -121.443625",38.475465,-121.443625,NDQIQWDOV5595,1,10,72,1,29.0,1,1,22,1,1,1,1,1,1,1,1,1,113.65,8182.75,0.0,0,2088.0,10270.75,LPIANP2168,3,0,38,5411,755145,1,72,113.65,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3924,5039-LZRQT,1,0,52,0,0,0,0,0,SRWIXP9325,Mountain Center,92561,"33.638645, -116.55783",33.638645,-116.55783,QRCGRCSWJ3648,0,0,13,1,26.57,0,0,0,0,0,0,0,0,0,0,0,0,20.2,273.25,0.0,0,345.41,618.6600000000001,HFVLCB9959,5,0,34,2953,742965,0,13,20.2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4685,5043-TRZWM,1,0,32,0,0,0,0,0,ROOGSG2375,Los Angeles,90022,"34.02381, -118.156582",34.02381,-118.156582,WXYYRNSZJ7773,0,0,1,1,7.11,0,1,26,0,0,1,0,0,0,0,1,0,75.55,75.55,0.0,0,7.11,82.66,ZQUQGL3189,5,0,34,3503,471583,0,1,75.55,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
